,lm_id,name,abbrev
13633,LMFA02000100,"E,E-9-HpODE",FA 18:2;O2
13634,LMFA02000157,beta-kamlolenic acid,FA 18:3;O
13635,LMFA01060031,6-oxo capric acid,FA 10:1;O
13636,LMFA01060021,7-keto-n-caprylic acid,FA 8:1;O
13637,LMFA01060006,Levulinic acid,FA 5:1;O
13638,LMFA03060044,"6-hydroperoxy-4E,8Z,11Z,14Z-eicosatetraenoic acid",FA 20:4;O2
13639,LMST04010009,,ST 24:1;O3
13640,LMST04010014,,ST 24:1;O3
13641,LMST04010074,,ST 24:1;O5
13642,LMFA03060048,"8,15-diHPETE",FA 20:4;O4
13643,LMST04010165,,ST 24:2;O4
13644,LMST04010171,,ST 24:2;O4
13645,LMST04010293,,ST 24:3;O3
13646,LMST04010334,,ST 24:2;O3
13647,LMFA05000032,"3-methyl-6-(1-methyl-ethyl)-3,9-decadien-1-ol",FOH 14:2
13648,LMFA06000011,Muconic dialdehyde,FAL 6:3;O
13649,LMFA06000045,"2,4-nonadienal",FAL 9:2
13650,LMST04010412,,ST 24:1;O4
13651,LMFA06000062,"2,8-decadiene-4,6-diyn-1-al",FAL 10:6
13652,LMFA05000010,14-methyl-1-pentadecanol,FOH 16:0
13653,LMST04060016,,ST 23:1;O2
13654,LMFA06000092,11-hexadecenal,FAL 16:1
13655,LMFA06000093,"6,11-hexadecadienal",FAL 16:2
13656,LMFA05000056,11Z-hexadecen-1-ol,FOH 16:1
13657,LMST01010066,Zymosterol,ST 27:2;O
13658,LMFA06000099,9-octadecenal,FAL 18:1
13659,LMST04030077,,ST 27:1;O4
13660,LMST03020289,"1alpha,18,25-trihydroxyvitamin D3 / 1alpha,18,25-trihydroxycholecalciferol",
13661,LMFA08020009,N-propyl arachidonoyl amine,NA 23:4
13662,LMFA08020021,N-(2-methoxy-ethyl) arachidonoyl amine,NA 23:4;O
13663,LMFA08020039,"(+)N-(1S-methyl-2-hydroxy-ethyl) alpha,alpha-dimethylarachidonoyl amine",NA 25:4;O
13664,LMFA08020043,"N-(2R-methyl-3-hydroxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine",NA 27:4;O
13665,LMFA08040017,"alpha,alpha-dimethyl anandamide",NAE 22:4
13666,LMFA08040025,"N-(17,17-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl)-ethanolamine",NAE 24:4
13667,LMGP01010414,PC(11:0/17:0),PC 28:0
13668,LMGP01010578,PC(16:0/18:1(6E)),PC 34:1
13669,LMGP01010731,"PC(17:2(9Z,12Z)/17:2(9Z,12Z))",PC 34:4
13670,LMGP01010798,"PC(18:0/20:3(5Z,8Z,14Z))",PC 38:3
13671,LMGP01010900,PC(18:1(9Z)/2:0),PC 20:1
13672,LMGP01010837,PC(18:1(11E)/18:1(11E)),PC 36:2
13673,LMGP01010804,"PC(18:0/20:4(8Z,10Z,12Z,14Z))",PC 38:4
13674,LMGP01010666,PC(16:0/3:0),PC 19:0
13675,LMGP01010663,PC(16:0/26:0),PC 42:0
13676,LMGP01010633,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",PC 36:5
13677,LMGP01011130,PC(23:0/18:0),PC 41:0
13678,LMGP01011151,PC(24:0/18:1(6Z)),PC 42:1
13679,LMGP01011005,PC(20:0/18:1(11Z)),PC 38:1
13680,LMGP01010947,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PC 40:8
13681,LMFA01020200,7-methyl-hexadecanoic acid,FA 17:0
13682,LMFA01020212,13-methyl-octadecanoic acid,FA 19:0
13683,LMFA01030202,"2E,7E-decadienoic acid",FA 10:2
13684,LMGP01011263,PC(9:0/19:0),PC 28:0
13685,LMFA01030262,cis-Palmitvaccenic acid,FA 16:1
13686,LMFA01030326,"6,11-octadecadienoic acid",FA 18:2
13687,LMFA01030363,7E-nonadecenoic acid,FA 19:1
13688,LMFA01030421,19Z-pentacosenoic acid,FA 25:1
13689,LMFA01030400,Cetelaidic acid ,FA 22:1
13690,LMFA01050211,"13,14-dihydroxy-docosanoic acid",FA 22:0;O2
13691,LMFA01030342,"5,9,12-octadecatrienoic acid",FA 18:3
13692,LMFA01050226,4-hydroxy-octanoic acid,FA 8:0;O
13693,LMFA01100005,12-amino-dodecanoic acid,
13694,LMFA02000216,Helenynolic acid,FA 18:3;O
13695,LMFA02000210,10R-HOME(8E),FA 18:1;O
13696,LMFA01030550,"13,16-octadecadiynoic acid",FA 18:4
13697,LMSP0505BS00,,
13698,LMSP0601BD00,Fuc-GM1,
13699,LMSP0601DM00,,
13700,LMSP0601FH00,,
13701,LMGL02010134,"DG(17:2(9Z,12Z)/22:0/0:0)[iso2]",DG 39:2
13702,LMGL02010078,"DG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]",DG 36:5
13703,LMGL02010287,"DG(22:3(10Z,13Z,16Z)/22:2(13Z,16Z)/0:0)[iso2]",DG 44:5
13704,LMGL02010232,"DG(19:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]",DG 41:4
13705,LMGL02010161,"DG(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",DG 38:6
13706,LMGL03010026,"TG(16:0/16:0/17:2(9Z,12Z))[iso3]",TG 49:2
13707,LMGL03010047,"TG(16:1(9Z)/17:1(9Z)/17:2(9Z,12Z))[iso6]",TG 50:4
13708,LMGL03010049,TG(16:0/17:1(9Z)/18:0)[iso6],TG 51:1
13709,LMGL03010056,"TG(16:1(9Z)/17:2(9Z,12Z)/17:2(9Z,12Z))[iso3]",TG 50:5
13710,LMGL03010081,"TG(17:1(9Z)/17:2(9Z,12Z)/17:2(9Z,12Z))[iso3]",TG 51:5
13711,LMGL03010120,"TG(17:1(9Z)/17:2(9Z,12Z)/18:1(9Z))[iso6]",TG 52:4
13712,LMGL03010162,"TG(17:2(9Z,12Z)/18:0/18:1(9Z))[iso6]",TG 53:3
13713,LMGL03010187,"TG(17:2(9Z,12Z)/18:1(9Z)/18:1(9Z))[iso3]",TG 53:4
13714,LMGL03010164,"TG(17:0/18:1(9Z)/18:2(9Z,12Z))[iso6]",TG 53:3
13715,LMGL03010211,"TG(16:0/17:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",TG 53:4
13716,LMGL03010239,"TG(16:1(9Z)/17:2(9Z,12Z)/20:2(11Z,14Z))[iso6]",TG 53:5
13717,LMGL03010510,"TG(17:1(9Z)/17:2(9Z,12Z)/21:0)[iso6]",TG 55:3
13718,LMGL03010516,"TG(16:1(9Z)/17:2(9Z,12Z)/22:1(13Z))[iso6]",TG 55:4
13719,LMGL03010523,"TG(16:0/17:0/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 55:4
13720,LMGL03010322,TG(16:1(9Z)/17:0/21:0)[iso6],TG 54:1
13721,LMGL03010664,"TG(16:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]",TG 56:6
13722,LMGL03010570,TG(17:0/18:0/22:0)[iso6],TG 57:0
13723,LMGL03010805,"TG(17:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]",TG 57:6
13724,LMGL03010873,"TG(17:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",TG 57:7
13725,LMGL03010992,"TG(17:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 57:6
13726,LMGL03010853,"TG(16:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 56:6
13727,LMGL03010793,"TG(18:2(9Z,12Z)/19:0/20:2(11Z,14Z))[iso6]",TG 57:4
13728,LMGL03011186,"TG(17:1(9Z)/20:3(8Z,11Z,14Z)/22:0)[iso6]",TG 59:4
13729,LMGL03011055,"TG(18:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]",TG 58:5
13730,LMGL03011211,"TG(17:1(9Z)/20:0/22:2(13Z,16Z))[iso6]",TG 59:3
13731,LMGL03011355,"TG(17:2(9Z,12Z)/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6]",TG 59:7
13732,LMGL03011359,"TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso3]",TG 58:9
13733,LMGL03011313,"TG(19:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]",TG 59:6
13734,LMGL03011236,"TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]",TG 58:9
13735,LMGL03011044,"TG(16:1(9Z)/20:2(11Z,14Z)/22:1(13Z))[iso6]",TG 58:4
13736,LMGL03011410,TG(17:1(9Z)/21:0/22:0)[iso6],TG 60:1
13737,LMGL03011383,"TG(16:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 58:8
13738,LMGL03011710,"TG(20:0/20:3(8Z,11Z,14Z)/22:0)[iso6]",TG 62:3
13739,LMGL03011592,"TG(18:2(9Z,12Z)/20:1(11Z)/22:2(13Z,16Z))[iso6]",TG 60:5
13740,LMGL03011934,"TG(17:2(9Z,12Z)/22:3(10Z,13Z,16Z)/22:2(13Z,16Z))[iso6]",TG 61:7
13741,LMGL03011852,TG(18:1(9Z)/22:1(13Z)/22:1(13Z))[iso3],TG 62:3
13742,LMGL03011806,"TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]",TG 60:8
13743,LMGL03011781,"TG(20:1(11Z)/20:3(8Z,11Z,14Z)/22:0)[iso6]",TG 62:4
13744,LMGL03011831,"TG(16:1(9Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 60:7
13745,LMGL03012127,"TG(19:0/21:0/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 62:4
13746,LMGL03012097,"TG(20:1(11Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",TG 62:8
13747,LMGL03011966,"TG(17:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 61:7
13748,LMGL03011947,"TG(18:1(9Z)/21:0/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 61:5
13749,LMGL03012233,"TG(17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",TG 61:12
13750,LMGL03012310,"TG(20:4(5Z,8Z,11Z,14Z)/21:0/22:2(13Z,16Z))[iso6]",TG 63:6
13751,LMGL03012301,TG(21:0/21:0/22:1(13Z))[iso3],TG 64:1
13752,LMGL03012257,"TG(20:4(5Z,8Z,11Z,14Z)/22:0/22:1(13Z))[iso6]",TG 64:5
13753,LMGL03012168,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",TG 62:6
13754,LMGL03012546,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",TG 66:8
13755,LMGL03012472,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 64:12
13756,LMGL03012418,"TG(20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 64:10
13757,LMGL03012400,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 62:13
13758,LMGL02010309,DG(14:0/0:0/14:0) (d5),
13759,LMGL03012595,"TG(22:2(13Z,16Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",TG 66:10
13760,LMGL03012560,"TG(22:1(13Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",TG 66:9
13761,LMGL03012533,"TG(22:1(13Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 66:8
13762,LMGL03012522,"TG(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",TG 64:13
13763,LMFA01030753,Drosophilin C,FA 11:7
13764,LMGP02010287,PE(20:0/22:1(13Z)),PE 42:1
13765,LMST03020004,"1alpha,21-dihydroxy-20-oxo-22,23,24,25,26,27-hexanorvitamin D3 / 1alpha,21-dihydroxy-20-oxo-22,23,24,25,26,27-hexanorcholecalciferol",
13766,LMGP03010020,PS(6:0/6:0),PS 12:0
13767,LMST03020041,"1alpha,25-dihydroxy-3-deoxy-3-thiavitamin D3",
13768,LMST03020103,"1alpha-hydroxy-24-oxo-26,27-cyclovitamin D3 / 1alpha-hydroxy-24-oxo-26,27-cyclocholecalciferol",
13769,LMST03020116,"(23S,25R)-25-hydroxyvitamin D3 26,23-lactone",
13770,LMST03020122,"(23R,25R)-1alpha,25-dihydroxyvitamin D3 26,23-lactone",
13771,LMST03020249,"(6S)-6,19-epidioxy-6,19-dihydrovitamin D3",
13772,LMST03020399,"(22R)-1alpha,22,25-trihydroxy-23,24-tetradehydro-24a,24b-dihomo-20-epivitamin D3",
13773,LMST03020395,"(22E,24E)-1alpha,25-dihydroxy-22,23,24,24a-tetradehydro-24a,24b-dihomovitamin D3",
13774,LMST03020417,"(6S)-6,19-ethano-25-hydroxy-6,19-dihydrovitamin D3",
13775,LMST03020423,"1alpha,25-dihydroxy-24a-homo-26,27-dimethyl-22-thiavitamin D3",
13776,LMST03020468,1alpha-hydroxy-2beta-(3-hydroxypropoxy)vitamin D3,
13777,LMST03020470,"26,27-diethyl-1alpha,25-dihydroxy-22-oxavitamin D3 / 26,27-diethyl-1alpha,25-dihydroxy-22-oxacholecalciferol",
13778,LMST03020472,"(20S)-1alpha,25-dihydroxy-20-methoxy-26,27-dimethylvitamin D3",
13779,LMST03020495,"26,27-diethyl-1alpha,25-dihydroxy-20,21-methano-23-oxavitamin D3 / 26,27-diethyl-1alpha,25-dihydroxy-20,21-methano-23-oxacholecalciferol",
13780,LMST03020558,"1alpha,25-dihydroxy-2alpha-methyl-19-nor-20-epivitamin D3",
13781,LMFA04000014,"16,17-epoxy-DHA",FA 22:7;O
13782,LMSP0505EI00,,
13783,LMFA06000113,3Z-nonenal,FAL 9:1
13784,LMSP0506AM00,,
13785,LMPR0102090006,(-)-trans-Isopiperitenol,
13786,LMST02020008,alpha-androstenol,ST 19:1;O
13787,LMPR0104030002,Copalyl diphosphate,
13788,LMPR0103410002,Chamazulene,
13789,LMFA01050342,2S-Hydroxybutanoic acid,FA 4:0;O
13790,LMFA02000115,11S-HpODE,FA 18:2;O2
13791,LMST05010009,2-Methoxy-estradiol-17beta 3-glucuronide,ST 19:3;O3;GlcA
13792,LMPR0103010004,Juvenile hormone III,
13793,LMST05010011,Estrone 3-glucuronide,ST 18:4;O2;GlcA
13794,LMFA07060020,2E-hexadecenoyl-[acp],
13795,LMPR01090037,8-18 bonded retinal,
13796,LMST01010111,Cucurbitacin J,ST 30:5;O8
13797,LMPR01070087,"3,4-Dehydrolycopene/ 3,4-Didehydrolycopene",
13798,LMFA04000043,"19,20-DiHDPE",FA 22:5;O2
13799,LMPR01070154,Diketospirilloxanthin,
13800,LMPR01070140,"3,4,3',4'-Tetrahydrospirilloxanthin",
13801,LMST03020609,"1alpha,25-Dihydroxy-16-ene-19-nor-24-oxovitamin D3",
13802,LMFA13010006,"1-O-alpha-D-glucopyranosyl-1,2-nonadecandiol",
13803,LMFA04010010,7-epi-14-F4t-NeuroP,FA 22:5;O3
13804,LMST01120000,Cardanolide skeleton,
13805,LMST01030139,,ST 29:1;O
13806,LMST01040147,,ST 30:0;O
13807,LMGP04040007,beta-hydroarchaetidylglycerol,PG dO-40:10;1
13808,LMGL05010004,SQDG(16:0/16:0),SQDG 32:0
13809,LMPR0105010013,C25 Highly branched isoprenoid,
13810,LMPK12130013,,
13811,LMPK12130026,,
13812,LMGP02020019,"PE(O-16:0/20:4(5Z,8Z,11Z,14Z))",PE O-36:4
13813,LMPK12120027,Isoliquiritigenin 4'-O-glucoside 4-O-apiofuranosyl-(1'''->2''')-glucoside,
13814,LMPK12120122,Demethoxyisogemichalcone C,
13815,LMPK12130067,Nigrescin,
13816,LMPK12120183,"Okanin 3,4,3',4'-tetramethyl ether",
13817,LMPK12120259,Sericone,
13818,LMPK12120187,,
13819,LMPK12120195,,
13820,LMPK12120220,,
13821,LMPK12120343,,
13822,LMPK12120347,,
13823,LMPK12120365,,
13824,LMPK12120381,,
13825,LMPK12120544,,
13826,LMPK12140024,Liquiritigenin 7-apiofuranoside-4'-glucoside,
13827,LMPK12140059,Euchrenone a17,
13828,LMPK12120601,,
13829,LMPK12140217,"Pinocembrin 5,7-dimethyl ether",
13830,LMPK12140267,,
13831,LMPK12140253,Narirutin 4'-glucoside,
13832,LMPK12140229,Phellodensin F,
13833,LMPK12140287,Lonchocarpol B,
13834,LMPK12140284,Flemiflavanone D,
13835,LMPK12140442,Exiguaflavanone K,
13836,LMPK12140476,Kenusanone E,
13837,LMPK12140494,,
13838,LMPK12140428,Tanariflavanone B,
13839,LMPK12140527,Leachianone F,
13840,LMPK12140576,,
13841,LMPK12140589,,
13842,LMPK12140686,,
13843,LMPK12140690,,
13844,LMPK08000001,Rabelomycin,
13845,LMPR0103820001,Dendrobane A,
13846,LMPR0104150001,"(+)-Villanovane-13alpha,19-diol",
13847,LMPR0104150004,(-)-16-Atisene,
13848,LMPR0104160001,Aphidicol-16-ene,
13849,LMPK12090002,Tephcalostan B,
13850,LMPR0104400002,Isotrinerviol,
13851,LMFA05000087,(R)-nonacosan-10-ol,FOH 29:0
13852,LMFA01130003,(S)-dihydrolipoic acid,
13853,LMPK13090014,4-Prenylresveratrol,
13854,LMPR0103630002,Furodysinin,
13855,LMST02030151,"17,20-dihydroxypregn-4-en-3-one",ST 21:2;O3
13856,LMFA01050370,"6-hydroxy-3,7-dimethyloctanoic acid",FA 10:0;O
13857,LMPR01070303,lycophyll,
13858,LMST04030159,"(25S)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol",ST 27:0;O4
13859,LMPR02010031,"2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",
13860,LMPR0103270004,(+)-5-epi-aristolochene,
13861,LMPR0104010018,"(Z,Z,Z)-geranylgeraniol",
13862,LMST02030158,6-methylprednisolone,ST 22:4;O5
13863,LMST05010027,17alpha-(N-acetyl-D-glucosaminyl)estradiol 3-glucosiduronic acid,
13864,LMPK12110139,Chrysin 6-C-alpha-L-arabinopyranoside-8-C-glucoside,
13865,LMPK12110241,Isovitexin 2''-O-xyloside,
13866,LMPK12110224,Isoviolanthin,
13867,LMPK12110303,Vitexin 7-O-glucoside 2''-p-coumarate,
13868,LMPK12110304,Isovitexin 4'-O-glucoside 2''-O-(E)-ferulate,
13869,LMPK12110290,Neosaponarin,
13870,LMPK12110340,Apigenin 5-galactoside,
13871,LMPK12110398,Apigenin 7-(2''-E-p-coumaroylglucoside),
13872,LMPK12110528,Perfoliatumin B,
13873,LMPK12110535,Orientin 4'-glucoside,
13874,LMPK12110635,3-C-Methylluteolin 5-rhamnoside,
13875,LMPK12110604,Tamarixetin 3-neohesperidoside,
13876,LMPK12110737,"Luteolin 7,3'-disulfate",
13877,LMPK12110551,Mumenin,
13878,LMPK12110807,8-C-Glucosyldiosmetin 4''-O-rhamnopyranoside,
13879,LMPK12110837,"6,8-Di-C-arabinopyranosyltricetin",
13880,LMPK12110834,Tricetin 6-C-glucoside-8-C-arabinoside,
13881,LMPK12110868,Tricin 7-rutinoside-4'-glucoside,
13882,LMPK12110952,,
13883,LMPK12110913,Cyclomorusin,
13884,LMPK12111126,Pectolinarigenin 7-glucuronide,
13885,LMPK12111165,Ladanein,
13886,LMPK12111234,"6-Hydroxyluteolin 5,6-dimethyl ether",
13887,LMPK12111206,"6-Hydroxyluteolin 6,7,3'-trimethyl ether 4'-glucoside",
13888,LMPK12111245,Carajuflavone,
13889,LMPK12111255,"6-Methoxyluteolin 3',4'-disulfate",
13890,LMPK12111272,,
13891,LMPK12111218,Spicoside A,
13892,LMPK12111242,"6-Hydroxyluteolin 5,6,3',4'-tetramethyl ether",
13893,LMPK12111212,6-Methoxyluteolin 7-glucuronide methyl ester,
13894,LMPK12111357,8-Hydroxyapigenin 8-(2''-sulfatoglucuronide),
13895,LMPK12111380,8-Hydroxyluteolin 3'-methyl ether 7-glucoside,
13896,LMPK12111319,Norwogonin 7-glucuronide,
13897,LMPK12111534,Artocommunol CA,
13898,LMPK12111430,,
13899,LMPK12111489,Gardenin C,
13900,LMPK12111550,Resokaempferol 4'-glucoside,
13901,LMPK12111471,Sideritiflavone,
13902,LMPK12111626,,
13903,LMPK12111632,,
13904,LMPK12111655,Galangin 5-methyl ether,
13905,LMPK12120458,,
13906,LMPK12111737,Kaempferol 3-glucoside-7-galactoside,
13907,LMPK12111884,Kaempferol 3-(3''-acetylrhamnoside),
13908,LMPK12111876,Sagittatin A,
13909,LMPK12111901,Sutchuenoside A,
13910,LMPK12111976,8-C-p-Hydroxybenzylkaempferol,
13911,LMPK12112024,Anhydroicaritin 3-(6'''-acetylgalactosyl)(1->3)-rhamnoside-7-glucoside,
13912,LMPK12111939,Kaempferol 3-(2''-(Z)-p-coumaroylglucoside),
13913,LMPK12111926,Depressonol A,
13914,LMPK12112153,Quercetin 3-(6''''-ferulylsophorotrioside),
13915,LMPK12112375,Isorhamnetin 3-rhamnoside-7-sophoroside,
13916,LMPK12112228,Quercetin 4'-galactoside,
13917,LMPK12112480,Larycitrin 3-alpha-L-arabinofuranoside,
13918,LMPK12112457,Myricetin 3-(2G-rhamnosylrutinoside),
13919,LMPK12112571,Rhamnocitrin 3-glucoside-4'-(2''-dihydrophaseoylglucoside),
13920,LMPK12112594,Haplopappin A,
13921,LMPK12112556,Keyakinin,
13922,LMPK12112687,,
13923,LMPK12112769,"Quercetin 3,5,3',4'-tetramethyl ether",
13924,LMPK12112804,3-O-Methylalnusin,
13925,LMPK12112808,,
13926,LMPK12112922,"Tomentin 6,4'-diglucoside",
13927,LMPK12112892,Patuletin 3-glucoside,
13928,LMPK12112838,"6-Hydroxykaempferol 3,6-dimethyl ether 7-glucoside",
13929,LMPK12112997,"Quercetagetin 3,5,7-trimethyl ether",
13930,LMPK12113040,,
13931,LMPK12113013,Eupatoretin,
13932,LMPK12112946,Patuletin 3-rhamnoside-7-(2'''-acetylrhamnoside),
13933,LMPK12112958,Quercetagetin 7-(6''-(E)-caffeoylglucoside),
13934,LMPK12112977,Geranioloxyalatum flavone,
13935,LMPK12113068,,
13936,LMPK12113195,Gossypetin 3-glucuronide,
13937,LMPK12113204,Corniculatusin 3-alpha-L-arabinofuranoside,
13938,LMPK12113315,,
13939,LMPK12113319,Limocitrol 3-[alpha-L-arabinopyranosyl-(1->3)[galactosyl-(1->6)]-galactoside],
13940,LMPK12113389,Distemonanthin,
13941,LMPK12010076,,
13942,LMPK12020083,,
13943,LMPK12020150,Barbatoflavan,
13944,LMPK12020165,Triphyllin B,
13945,LMPK12020056,Epicatechin 5-O-beta-D-glucopyranoside,
13946,LMPK12020211,"3,4,7-Trihydroxy-5-methoxy-8-prenylflavan 4-O-(beta-D-xylopyranosyl-(1->6)-beta-D-glucopyranoside)",
13947,LMPK12020269,,
13948,LMPK12020264,Viscutin 3,
13949,LMPK12020212,5-O-Methyl-8-prenylafzelechin-4beta-ol,
13950,LMPK12020263,,
13951,LMPK12050014,Ononin,
13952,LMPK12050264,3'-Hydroxyalpinumisoflavone 4'-methyl ether,
13953,LMPK12050199,Euchrenone b1,
13954,LMPK12050089,,
13955,LMPK12050193,Flemiphyllin,
13956,LMPK12050330,Derrugenin,
13957,LMPK12050180,Ulexin D,
13958,LMPK12050060,Cabreuvin,
13959,LMPK12050260,Pratensein 7-O-(6''-malonylglucoside),
13960,LMPK12050230,8-C-Glucosylorobol,
13961,LMPK12050301,Lupinisol C,
13962,LMPK12050404,Dipteryxine,
13963,LMPK12050410,Dalspinin,
13964,LMPK12050375,Irisolidone 7-O-glucoside,
13965,LMPK12070016,Lespein,
13966,LMPK12080044,Machaerol B,
13967,LMPK12070144,Neorauteen,
13968,LMPK12060034,12a-Methoxydolineone,
13969,LMPK12060074,Boeravinone A,
13970,LMPK12160003,Lisetin,
13971,LMFA01170108,Glucaric acid,FA 6:1;O6
13972,LMFA01170093,3-hydroxy-suberic acid,FA 8:1;O3
13973,LMPK12100023,cis-and-trans-Inophyllolide,
13974,LMPK12010121,,
13975,LMPK12100052,Exostemin,
13976,LMPK12100067,Obtusaquinol,
13977,LMPK12010151,,
13978,LMFA01170102,diamino-pimelic acid,
13979,LMPK12010176,,
13980,LMPK12010143,,
13981,LMPK12100065,5-O-Methyllatifolin,
13982,LMPK12010106,,
13983,LMPK12100069,"(R)-2,4,5-Trimethoxydalbergiquinol",
13984,LMPK12010224,,
13985,LMPK12010200,,
13986,LMPK12010337,,
13987,LMPK12010389,,
13988,LMPK12010439,Rosacyanin B,
13989,LMPK12010445,Riccionidin A,
13990,LMSP0502AP08,,Hex(4)-HexNAc-Cer 44:2;O2
13991,LMSP0502AZ05,,Hex(8)-HexNAc-Cer 42:1;O2
13992,LMSP0503AE01,,Hex(3)-HexNAc(2)-Cer 34:1;O2
13993,LMSP0502BJ07,,Hex(4)-HexNAc(2)-Fuc-Cer 42:2;O2
13994,LMSP0503AK03,,Hex(4)-HexNAc-Fuc-Cer 38:1;O2
13995,LMSP0504AA03,Lc3Cer(d18:1/20:0),Hex(2)-HexNAc-Cer 38:1;O2
13996,LMSP0504AF07,type I A antigen(d18:1/24:1(15Z)),Hex(3)-HexNAc(2)-Fuc-Cer 42:2;O2
13997,LMSP0504AQ05,,Hex(4)-HexNAc-Cer 42:1;O2
13998,LMSP0504AX05,,Hex(4)-HexNAc(3)-Fuc-Cer 42:1;O2
13999,LMSP0504AZ02,,Hex(5)-HexNAc(3)-Fuc(2)-Cer 36:1;O2
14000,LMSP0504BM02,,Hex(5)-HexNAc(4)-Fuc(2)-Cer 36:1;O2
14001,LMPK12020164,Xuulanin,
14002,LMSP0505CK01,,Hex(4)-HexNAc(2)-Fuc-Cer 34:1;O2
14003,LMSP0505CR01,,Hex(5)-HexNAc(5)-Fuc(2)-Cer 34:1;O2
14004,LMSP0505CV07,Gala 1-3Lex(d18:1/24:1(15Z)),Hex(4)-HexNAc-Fuc-Cer 42:2;O2
14005,LMSP0506AQ08,Isoglobotriglycosylceramide(d18:1/26:1(17Z)),
14006,LMSP0506AR02,Cytolipin R(d18:1/18:0),
14007,LMSP0506BA01,,
14008,LMSP0506BD08,,
14009,LMSP0506BE07,,
14010,LMSP0505AH02,,Hex(4)-HexNAc(2)-Fuc-Cer 36:1;O2
14011,LMSP0505AL01,nLc6Cer(d18:1/16:0),Hex(4)-HexNAc(2)-Cer 34:1;O2
14012,LMSP0505AM05,type II H antigen(d18:1/24:0),Hex(4)-HexNAc(2)-Fuc-Cer 42:1;O2
14013,LMSP0505AN02,,Hex(4)-HexNAc(3)-Cer 36:1;O2
14014,LMSP0505AQ01,type II A antigen(d18:1/16:0),Hex(4)-HexNAc(3)-Fuc-Cer 34:1;O2
14015,LMSP0505AU03,dimeric Lex(d18:1/20:0),Hex(4)-HexNAc(2)-Fuc(2)-Cer 38:1;O2
14016,LMSP0505BB06,trimeric Lex(d18:1/26:0),Hex(5)-HexNAc(3)-Fuc(3)-Cer 44:1;O2
